longitude,latitude,name
-73.93600540226059,40.826500558206774,HARLEM RIVER PROJECTS BLDG 2
-73.99754461459843,40.709837322782676,SMITH HOUSES BUILDING 2
-73.95029807561967,40.79186464626272,CARVER HOUSES BUILDING 9
-74.00366476416626,40.74444512845502,FULTON HOUSES BUILDING 11
-73.98825736734359,40.71774585745676,ESSEX MARKET
-73.97686715619535,40.724441838954476,LOWER E SIDE III HOUSES
-74.00309020680402,40.75445470059708,WEST SIDE YARD
-73.96919540268607,40.789940127933775,92 STREET HOUSES
-73.9479240645321,40.79438834815965,HERBERT H LEHMAN VILLAGE COMPLEX
-73.93042607905862,40.798443947084486,WAGNER PROJECTS BUILDING 6
-73.98902073668013,40.772926994329374,AMSTERDAM PROJECTS BUILDING 11
-73.93615437750485,40.811106029901666,LINCOLN PROJECTS BUILDING 6
-73.9781547367125,40.720134647877046,WALD HOUSES BUILDING 1
-73.96851948306954,40.78877992172986,BROWNSTONES HOUSES
-73.94354309952944,40.79897956366619,LA MARQUETA PLAZA
-73.94392468182562,40.798447403852926,LA MARQUETA
-73.98384056633898,40.75667468469099,BELASCO THTR
-73.98451704169638,40.7588460837018,PALACE THEATRE
-73.98805154828834,40.75591610399722,NEW AMSTERDAM THTR
-73.95224855155972,40.80418134892676,TAFT REHABS BUILDING 2
-73.99164313892591,40.71993698711542,GREAT OAKS CHARTER SCHOOL
-73.95241854160948,40.804258571901435,TAFT REHABS BUILDING 3
-73.99020442049297,40.72120696146813,LOWER E SIDE I BUILDING 3 A
-73.93919937438902,40.837239221219846,WASHINGTON HTS 3 BLDG 7
-73.946013699307,40.815139867802834,DEMOCRACY PREP CHARTER HIGH SCHOOL
-73.98964458426364,40.72215591658613,HERNANDEZ HOUSE SENIOR CENTER
-73.98180925179713,40.747499065656534,MTSINAI DOCTORS EAST 34TH STREET
-73.98426335364098,40.77274878146507,METRO OPERA HOUSE
-73.97680821253039,40.72825616631115,ALBIZU CAMPOS PROJECTS BLDG 3
-73.9561149304477,40.811818243974685,GRANT HOUSES CHILDREN'S CENTER
-73.95705207361038,40.811384951049504,GRANT PROJECTS BUILDING 8
-73.93216151569722,40.848464003610864,WASHINGTON BRIDGE POST OFFICE
-73.98311898718383,40.73182630723609,PETER STUYVESANT POST OFFICE
-73.93878442419192,40.803889662481666,TRIBOROUGH FINANCE NEW POST OFFICE
-73.93825910382711,40.83678776943059,WASHINGTON HTS REHAB PHASE III HOUSES BUILDING 2
-73.975735309438,40.72332146973606,RIIS HOUSES BUILDING 19
-74.00355324349047,40.74806206568251,LONDON TERRACE POST OFFICE
-73.98277769413806,40.713739550038994,VLADECK 1 PROJECTS BLDG 19
-73.99838730039875,40.712797937050695,FIRST SHEARITH ISRAEL GRAVEYARD
-73.9936122721154,40.77151025590583,LANDMARK THEATRES W 57 ST
-73.93999002695986,40.807757078213015,HARLEM RENAISSANCE
-73.98573873464508,40.761108604156945,ONEIL THEATRE
-73.97980150443288,40.78226375428705,L025
-74.00160263914394,40.74941027372378,CHELSEA ADDITION
-73.9344012057187,40.794845983051765,DREAM CHARTER HIGH SCHOOL
-73.94852061159078,40.8122945550371,SAINT NICHOLAS HOUSES COMPLEX
-73.94010288691995,40.787577887990935,EAST RIVER PROJECTS COMPLEX
-73.93743146665722,40.7939235501642,JEFFERSON HOUSES BUILDING 7
-73.94619101371278,40.79913335201439,TAFT PROJECTS BUILDING 5
-73.97751514391783,40.72889958777474,ALBIZU-CAMPOS HOUSES BLDG 4
-73.97435645375724,40.72347952101352,JACOB RIIS I HOUSES BLDG 13
-73.98789156859155,40.77351023911708,AMSTERDAM PROJECTS BUILDING 10
-73.99735266759697,40.711636789781544,SMITH HOUSES BUILDING 12
-73.99089236589347,40.76808113671097,HARBORVIEW TERRACE BLDG 2
-73.98860383154904,40.71160841046844,LA GUARDIA SENIOR CENTER
-73.93676812906665,40.79712223870055,CORSI HOUSES MAIN BUILDING
-73.92203557824996,40.86098829084714,DYCKMAN PROJECTS BUILDING 6
-73.94496821544594,40.78381251043682,SCHL OF COOP TECH
-73.99078139921576,40.721977936131516,LOWER EAST SIDE I SITE 2
-73.94475983102667,40.78359112523351,JUDITH S KAYE HIGH SCHOOL DISTRICT 79
-73.98432636096912,40.73270717355319,MN COMP SCHOOL
-73.9359918060631,40.800614728101245,ODYSSEY HOUSE HAVEN
-73.95144540363944,40.789013509726296,CARVER PROJECTS BUILDING 1
-73.98861141647612,40.711641798510485,LAGUARDIA ADDITION PROJECTS
-73.93776773259012,40.832409020006146,POLO GROUNDS TOWERS BLDG 7
-73.93596734935355,40.81159895201512,ABRAHAM LINCOLN HOUSES BLDG 7
-73.9767605947804,40.72831695848669,ALBIZU CAMPOS PLAZA TWO PROJECTS
-73.92993813978067,40.79824623965579,WAGNER HOUSES BUILDING 5
-73.97284121991679,40.793950832029545,SYMPHONY SPACE THEATRE
-74.00525284895797,40.74357166051086,FULTON PROJECTS BUILDING 5
-73.99114252513071,40.71228408801277,RUTGERS HOUSES BUILDING 5
-73.97597005891323,40.71737241613927,BARUCH PROJECTS BUILDING 2
-73.93680234486534,40.80890543732098,PARK AVE ADULT DAY CARE CENTER
-73.98722545776653,40.75884655860886,MUSIC BOX THEATRE
-73.98575235306362,40.758687794938005,MARQUIS THEATRE
-73.93833376205593,40.83746287875224,WASHINGTON HTS REHAB PHASE III HOUSES BUILDING 8
-73.98671184474257,40.75911763562963,RICHARD ROGERS THTR
-73.987174805288,40.75917669239233,IMPERIAL THEATRE
-73.98430738264858,40.76335236228288,AUGUST WILSON THEATRE
-73.9695536619821,40.788107574023904,BROWNSTONES HOUSES BUILDING 36
-73.96611555393034,40.79659474434008,F DOUGLASS II HOUSES COMPLEX
-73.96831108498881,40.788367407147035,BROWNSTONES HOUSES BUILDING 28
-73.93953943898522,40.78892601607043,WILSON HOUSES COMPLEX
-73.9364743226007,40.83331658142835,RANGEL HOUSES
-73.97393659555132,40.725136564279744,RIIS PROJECTS
-73.97157009330698,40.789937913859696,WISE TOWERS
-73.99335946517184,40.75819838088594,PIPS ISLAND PERFORMING ARTS THEATER
-73.95756506421705,40.814020940576064,GRANT PROJECTS BUILDING 3
-73.9083822799043,40.87458215900756,MARBLE HILL HOUSES BUILDING 12
-73.9857724421391,40.72759644453959,ST MARKS THEATRE
-73.93600275666485,40.80994384829325,LINCOLN HOUSES BUILDING 3
-73.93689456491784,40.81035828079991,LINCOLN HOUSES BUILDING 4
-73.94496772289233,40.787865122383636,WASHINGTON HOUSES BUILDING 10
-73.97830864406566,40.72248210489846,LOWER E SIDE 2 BUILDING 5
-73.94772763949827,40.81092094333793,ST NICHOLAS HOUSES BUILDING 5
-73.9509300097184,40.789664272713516,CARVER HOUSES BUILDING 4
-73.94289887531166,40.79743165329482,JOHNSON PROJECTS BUILDING 6
-73.98552277163735,40.725416935512285,VILLAGE VIEW HOUSES
-73.95357934545268,40.81876576470036,MANHATTANVILLE REHAB GROUP II
-73.95530854610159,40.811440716006,GRANT HOUSES BUILDING 9
-73.948167236774,40.79178743821591,CLINTON PROJECTS BUILDING 5
-73.9388612635126,40.79611853021548,JEFFERSON PROJECTS BUILDING 17
-73.94805275580585,40.81178575038862,ST NICHOLAS PROJECTS BLDG 2
-73.95748180885646,40.82652033927808,RIVERBANK PARK AMPHITHEATER
-73.93185784903109,40.795223990040355,MT SINAI DIALYSIS CENTER
-73.97953515636311,40.79064626127102,RIVERSIDE PREMIER REHABILITATION & HEALING CENTER
-73.9694828950246,40.78808554853216,BROWNSTONES HOUSES BUILDING 35
-73.97239713641096,40.76182942910241,STRANG CANCER PREVENTION INSTITUTE
-73.98144947169612,40.72188036158747,TOMPKINS SQUARE POST OFFICE
-73.95725119073899,40.76690552502005,IRA ROBBINS PLAZA
-73.97790285091288,40.71720378480916,BARUCH PROJECTS BUILDING 7
-73.99867285670638,40.71072526818727,SMITH HOUSES BUILDING 9
-73.9990536257154,40.70915061808857,SMITH HOUSES BUILDING 4
-73.93904186072967,40.78807499074197,EAST RIVER HOUSES BUILDING 5
-73.99193496298828,40.71213791028448,RUTGERS PROJECTS BUILDING 1
-73.94570296082006,40.78811557666847,WASHINGTON PROJECTS BLDG 9
-74.01232240321578,40.70924465844876,ECONOMICS & FINANCE HS
-74.00475223013407,40.74221160965193,CHELSEA MARKET
-73.98269065392438,40.77345973904034,JULLIARD DRAMA THEATER
-73.90807380852404,40.876489201557405,MARBLE HILL SENIOR CENTER
-73.90808486757822,40.87656105986681,MARBLE HILL PROJECTS BLDG 10
-73.98259920078071,40.77364021157221,TULLY HALL
-73.95304848921444,40.76931988176114,HOSPITAL FOR SPECIAL SURGERY 75 ST CAMPUS
-73.95399005564174,40.817526188501155,MANHATTANVILLE PROJECTS BLG 5
-73.98228557841585,40.71375754180669,VLADECK ONE PROJECTS BLDG 20
-73.94408603473013,40.83439277714542,FORT WASHINGTON POST OFFICE
-73.94863153300497,40.792851009615795,CARVER PROJECTS BUILDING 12
-73.96490608120145,40.795663354476474,DOUGLASS PROJECTS 1 BLDG 4
-73.98408219327953,40.760904843454995,CAROLINES ON BROADWAY COMEDY CLUB
-73.98152445646465,40.75479976096167,BRYANT POST OFFICE
-74.01146334587985,40.71156596050043,WORLD TRADE CENTER PATH STATION
-73.99062811615492,40.734082875293296,REGAL UNION SQUARE STADIUM 14
-74.00018892207852,40.74188043250569,LIBERTY HS
-74.01123120359581,40.70464577982216,MILLENIUM HS
-73.98979383553853,40.72169927743153,LOWER E SIDE I HSE BLDG 3 B
-73.98745545556712,40.75656472775689,NEW VICTORY THEATER
-73.99058965747207,40.76886652138946,HARBORVIEW TERRACE COMMUNITY ART CENTER
-73.99058252014274,40.759905291351174,DAVENPORT THEATRE
-74.00434391456002,40.74183484607459,PORT AUTHORITY POST OFFICE
-73.93733599228209,40.794426561234374,JEFFERSON PROJECTS SENIOR CTR
-73.93386427196658,40.80005756447032,WAGNER PROJECTS BUILDING 15
-73.9483141492619,40.80010410161644,FOSTER HOUSES BUILDING 3
-73.9825641516233,40.76884061418932,F P ROSE HALL
-73.96033833838224,40.76120759162875,CMX CINEMA E 62 ST
-73.99798594472472,40.744801947085776,CINEPOLIS CHELSEA CINEMAS
-74.00161989663329,40.73118453802279,IFC CENTER
-74.00470290013196,40.72836715738889,FILM FORUM
-73.99598754127352,40.73594401753923,QUAD CINEMA
-73.9345460565189,40.800292828191274,WAGNER PROJECTS BUILDING 16
-73.98930374078806,40.71164771127716,LA GUARDIA PROJECTS BLDG 2
-73.94368451370484,40.789602236558984,GAYLORD WHITE SENIOR CENTER
-73.9272334301808,40.8550080261733,ISABELLA ADULT DAY HEALTH CARE
-73.97583520997414,40.72014339251466,LILLIAN WALD HOUSES BLDG 12
-73.97519380559602,40.7212790674866,LILLIAN WALD PROJECTS BLDG 16
-73.97536288168057,40.71990716957334,WALD PROJECTS BUILDING 14
-73.97529665205265,40.72050970674243,LILLIAN WALD HOUSES BLDG 15
-73.9765303078596,40.72038851912671,LILLIAN WALD PROJECTS BLDG 8
-73.9863392691906,40.72391416365733,FIRST PROJECTS BUILDING D 3
-73.97580663906126,40.72081883546251,WALD PROJECTS BUILDING 9
-73.98565241704414,40.76144177936682,ENCORE LUNCHEON CLUB
-73.94282515019292,40.829196133484636,WILSON MAJOR MORRIS COMMUNITY CENTER
-73.9248701945619,40.86550875906141,HIGH SCHOOL FOR EXCELLENCE AND INNOVATION
-73.99074413924002,40.76360924081796,BUSINESS OF SPORTS SCHOOL
-73.95647779777164,40.811799404513344,JACKIE ROBINSON SENIOR CENTER
-73.94231764146485,40.82173721824747,DREW-HAMILTON PROJECTS BLDG 3
-74.0039632402944,40.74333741859208,FULTON HOUSES BUILDING 7
-73.93721633962822,40.81177345773222,ABRAHAM LINCOLN HOUSES BLDG 14
-73.97641089047573,40.72079820662617,WALD PROJECTS COMPLEX
-73.98010288784904,40.746839993876286,MURRAY HILL POST OFFICE
-73.96911026688625,40.78919355624152,BROWNSTONES HOUSES BUILDING 22
-73.94000577375526,40.81769167946472,CENTRAL HARLEM SENIOR CENTER
-73.93828609222668,40.78844454763286,WILSON PROJECTS BUILDING 3
-73.98807636870066,40.756829565436526,AMERICAN AIRLINES THEATRE
-73.98927852780976,40.75670615264735,AMC EMPIRE 25 THEATRE
-74.0156029216592,40.71509853705198,REGAL CINEMA BATTERY PARK STADIUM 11
-73.96746981918157,40.79093714031243,WISE REHABS COMPLEX
-73.93414613462221,40.80084994376226,WAGNER HOUSES BUILDING 19
-73.98621369686533,40.71085283329584,2 BRIDGES SITE 7 MAIN BLDG
-73.93601186197996,40.8322021145365,RANGEL HOUSES BUILDING 1
-73.98439201701186,40.73054088573638,SIROVICH SENIOR CENTER
-73.97889010311279,40.7174514700704,BARUCH HOUSES GARAGE
-73.98922415383895,40.759273403757405,AL HIRSCHFELD THEATRE
-73.99040796543332,40.76385407283704,STEPHEN T MATHER BUILDING ARTS & CRAFTSMANSHIP HIGH SCHOOL
-73.97464270836144,40.785181801492364,PLANETARIUM POST OFFICE
-73.98984946042536,40.754161656049575,MIDTOWN STATION
-74.0031097707897,40.73230390414479,JUDITH C WHITE SENIOR CENTER
-73.97039210689744,40.789718842363335,SONDRA THOMAS APTS
-73.98559986066111,40.7126218545326,HENRY STREET SETTLEMENT CCC MONTGOMERY ST
-73.94060201350418,40.796049897762565,JEFFERSON PROJECTS BUILDING 13
-73.93825969722397,40.81129163066604,LINCOLN PROJECTS BUILDING 12
-74.00465288689861,40.74355678669362,FULTON HOUSES BUILDING 6
-73.98495825719759,40.739834358735756,GRAMERCY THEATRE
-73.96789319746978,40.788699946516026,BROWNSTONES HOUSES BUILDING 11
-73.94636668180716,40.798490671831175,TAFT HOUSES BUILDING 10
-73.96829777237501,40.788850030706485,BROWNSTONES HOUSES BUILDING 18
-73.93823813023162,40.82678548045404,HARLEM RIVER II HOUSES GARAGE
-73.98365090339786,40.77177518942418,KOCH THEATRE
-73.9455128247344,40.80965976621897,OBERIA D DEMPSEY THEATER
-73.96017949258626,40.76803814989831,LENOX HILL POST OFFICE
-73.99189202287536,40.71411451660838,KNICKERBOCKER POST OFFICE
-73.94384238357839,40.79473968741185,HELLGATE POST OFFICE
-73.99875738314854,40.75069811598238,MORGAN GENERAL MAIL FACILITY
-73.94616937228587,40.79763975964937,TAFT PROJECTS BUILDING 9
-73.93279895030534,40.85356619108278,STAR SENIOR CENTER WASHINGTON HEIGHTS
-73.93637182223489,40.82760538870397,COLONIAL PARK POST OFFICE
-73.9874832175784,40.756957546106776,LYRIC THEATRE
-73.92496366990811,40.86567671248851,INWOOD EARLY COLLEGE FOR HEALTH & INFORMATION TECHNOLOGIES
-73.95178625603924,40.809711388009816,AMC MAGIC JOHNSON HARLEM 9 THEATRE
-73.97934221815945,40.71655286438899,BARUCH PROJECTS BUILDING 13
-73.99263121183658,40.729869957027766,HARVEY MILK HS
-73.96411704802644,40.79646345263985,DOUGLASS 1 HOUSES
-73.98374503067572,40.7393940132015,MADISON SQUARE POST OFFICE
-73.98107695312773,40.74639464843057,MURRAY HILL ACADEMY
-73.93202201985939,40.7999670832412,WAGNER HOUSES OFC
-73.98303877016926,40.7591314892507,CORT THTR
-73.94681202320746,40.81294771499669,ST NICHOLAS PROJECTS BLDG 12
-73.93605013872912,40.83416197643976,RANGEL PROJECTS BUILDING 7
-73.99050531645528,40.72235190946677,FORSYTHE SATELLITE ACADEMY HIGH SCHOOL
-73.98448554729026,40.756073538635796,TOWN HALL
-73.984528469399,40.761486837066364,THE THEATER CENTER
-73.97546446854533,40.72283839757126,RIIS 2 PROJECTS COMPLEX
-73.94366945157074,40.78969284974766,WHITE HOUSES MAIN BUILDING
-73.97995089407885,40.76002144954681,RADIO CITY MUSIC HALL
-73.98760505831338,40.7627685507542,NEW WORLD STAGES
-73.93117633142474,40.858900538774876,FORT GEORGE POST OFFICE
-73.93344318997805,40.84564198929766,WASHINGTON HEIGHTS REHAB IV BUILDING 1
-73.9810225382671,40.74637840267146,UNITY CENTER FOR URBAN TECHNOLOGIES
-73.98115606942801,40.74641818894783,MANHATTAN ACADEMY FOR ARTS & LANGUAGE
-73.98122446679739,40.74643790136558,SUCCESS ACADEMY HIGH SCHOOL OF THE LIBERAL ARTS
-73.9935753698542,40.71632971725797,PACE HIGH SCHOOL
-73.99351145541526,40.71630528590831,EMMA LAZARUS HIGH SCHOOL
-73.93850435257563,40.79441094611056,JEFFERSON HOUSES BUILDING 9
-73.97909838398799,40.717035226253586,BARUCH HOUSES BUILDING 18
-73.98182749409524,40.71830105508708,S GOMPERS PROJECTS BUILDING 3
-73.93789858208079,40.83708059689072,WASHINGTON HTS REHAB PHASE III HOUSES TDS#523
-74.0050973980435,40.74376125561825,FULTON HOUSES GARAGE
-73.91505416565064,40.86647572734027,NYCTA 207 ST YARD
-73.94506001882209,40.781598609261025,ISAACS PROJECTS
-73.94866897672443,40.78690155178769,LEXINGTON HOUSES BUILDING 4
-73.9776471015663,40.720677057494534,WALD PROJECTS BUILDING 2
-73.94627224800246,40.78597141976493,WASHINGTON HOUSES BUILDING 4
-73.94502928844342,40.780536994576885,HOLMES TOWERS BUILDING 2
-73.97881052219601,40.71879363968583,BARUCH PROJECTS BUILDING 16
-73.9532743121903,40.811303317362466,MANHATTANVILLE POST OFFICE
-73.94258952168184,40.81918144862622,COLLEGE POST OFFICE
-73.94867924994806,40.797128222024874,SCHOMBURG PLAZA SENIOR CITIZEN CENTER
-73.97513387794147,40.72206136236165,RIIS PROJECTS BUILDING 16
-73.97489807267398,40.72249660635227,JACOB RIIS PROJECTS BLDG 15
-73.97468102320013,40.72288335714678,JACOB RIIS HOUSES BUILDING 14
-73.98361021158078,40.77335249165419,ELINOR BUNIN MUNROE FILM CENTER
-73.93724670498258,40.83089031224466,POLO GROUNDS SENIOR CENTER
-73.99554309931237,40.736505376231776,HARVEST COLLEGIATE HS
-73.99520371048642,40.73476651416866,CARING COMMUNITY AT FIRST PRESBYTERIAN
-73.94406008078121,40.790174873963004,PARK EAST H S
-73.99052256072012,40.72136573847679,LOWER EAST SIDE I BUILDING 3
-73.9925857460489,40.75947616974257,WESTSIDE THTR
-73.97024272924348,40.75861679874576,LENOX HILL SENIOR CENTER II
-73.98349879227645,40.7738251756578,PETER J SHARP THEATER
-73.93798987667037,40.79555033660227,JEFFERSON HOUSES GARAGE
-73.97914139896123,40.718109706610775,BARUCH HOUSES BUILDING 15
-73.95074725646577,40.78797032442959,LEXINGTON PROJECTS BUILDING 1
-73.99688041003998,40.74819231927025,PENN SOUTH HOUSES
-73.94036538301029,40.79213799989162,CARTER BURDEN LEONARD COVELLO SENIOR PROGRAM
-74.0046228600925,40.742557710317946,FULTON PROJECTS BUILDING 1
-73.96921043668068,40.77515610546192,CENTRAL PARK LAKE 74 ST AREA
-73.9473076388371,40.81241537757572,ST NICHOLAS PROJECTS BLDG 9
-73.96846116617161,40.78892929934688,BROWNSTONES HOUSES BUILDING 21
-73.97674342846207,40.72206497371008,LILLIAN WALD PROJECTS BLDG 5
-73.97734579428253,40.72109752032268,WALD PROJECTS BUILDING 3
-73.97712100879157,40.72154287663665,WALD HOUSES OFC
-73.94523895536044,40.827790869823524,TEMPLE CONVENANT
-73.98446646739531,40.756114601870294,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS
-73.99338463942682,40.73402111417256,CINEMA VILLAGE THEATRE
-73.90829411023543,40.87427203357138,MARBLE HILL HOUSES BUILDING 2
-73.95288303925243,40.81858193353954,MANHATTANVILLE REHABS GROUP 2 BUILDING 3
-73.99920542719568,40.71017056149857,SMITH HOUSES BUILDING 5
-73.98729976004289,40.75808627146869,SHUBERT THTR
-73.98765508915673,40.75822334042328,BROADHURST THTR
-73.98792763379835,40.75834668076957,MAJESTIC THEATRE
-73.98800110474554,40.75874645817563,GOLDEN THTR
-73.9874398482642,40.758531472844496,GERALD SCHOENFELD THEATRE
-73.98705164517882,40.7584149978567,BOOTH THEATRE
-73.96639371372521,40.75919886770445,ART AND DESIGN H S
-73.98586203714545,40.72048957037754,M 509
-73.98596836769487,40.720513697694585,LOWER EAST SIDE PREPARATORY HIGH SCHOOL
-74.00117203696689,40.748539568560865,CHELSEA PROJECTS
-73.97810238930909,40.71621207469074,BARUCH PROJECTS BUILDING 6
-73.93531783320847,40.81135904036198,LINCOLN SENIOR CENTER
-73.98542726709776,40.71203755099302,LA GUARDIA PROJECTS BLDG 8
-73.94058664480076,40.83423449047812,COTHOA LUNCHEON CLUB SENIOR CENTER
-73.93416759388084,40.84509271156299,WASHINGTON HTS IV BLDG 3
-73.95427606172407,40.818333972637156,MANHATTANVILLE REHABS GROUP 3
-73.93911085349987,40.78878478969733,WILSON HOUSES BUILDING 2
-73.97598758611,40.72294674621668,RIIS II HOUSES BUILDING 18
-73.9806583248707,40.71323163729719,VLADECK PROJECTS BUILDING 22
-73.96817747205255,40.7888040276486,BROWNSTONES HOUSES BUILDING 16
-73.98896019106046,40.76798346683346,INDEPENDENCE HIGH SCHOOL
-74.00021591244081,40.71070774711653,SMITH HOUSES BUILDING 7
-73.94903834463803,40.80041205582004,KING TOWERS BUILDING 2
-73.98650204611104,40.77361908101599,AMSTERDAM HOUSES BUILDING 6
-73.93662799993923,40.8117679291813,LINCOLN PROJECTS BUILDING 8
-73.98108438266803,40.723288281402375,LOWER E SIDE 2 HSE BLDG 3
-73.98287041824172,40.75799998838917,HAROLD & MIRIAM STEINBERG CENTER FOR THEATRE
-73.99793044328224,40.71154521226825,SMITH HOUSES BUILDING 11
-73.96910580232135,40.79951208370376,DOUGLASS REHABS BUILDING 2
-73.96902171012266,40.799474183931494,DOUGLASS REHABS BUILDING 3
-73.9908048955457,40.76371670441894,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY
-73.94721544335442,40.7928825480106,YOUNG WOMEN'S LEADERSHIP HS
-73.9240703562824,40.86112864938077,DYCKMAN HOUSES BUILDING 1
-73.94836491941788,40.799376582270035,FOSTER PROJECTS BUILDING 6
-73.98576859240647,40.72047728317163,M 378
-73.9978705320679,40.7116117858986,SMITH SENIOR CENTER
-73.94431085993794,40.83925484709963,FORT WASHINGTON PROJECT MAIN BDG
-73.97472498194871,40.74125105456781,OFFICE OF CITY MEDICAL EXAMINER
-73.99217873629254,40.74195019391766,MANHATTAN VILLAGE ACADEMY HS
-73.9760249357479,40.71825579016351,BARD HIGH SCHOOL EARLY COLLEGE
-73.93806122448215,40.79313673850378,335 E 111TH STREET HOUSES
-73.94693518592531,40.7981000224291,TAFT PROJECTS BUILDING 1
-74.00210846282316,40.74893162752581,ELLIOTT PROJECTS BUILDING 3
-73.93554322260105,40.81054685879006,LINCOLN PROJECTS BUILDING 2
-73.9227879865267,40.861121146832836,DYCKMAN PROJECTS
-73.95552958771565,40.7733034381399,TEMPLE SHAARAY TEF
-73.94460730613105,40.83929497627031,FORT WASHINGTON REHABS COMM CTR
-73.95278104543607,40.77760603243842,GRACIE POST OFFICE
-73.95484635482146,40.817893976334574,MANHATTANVILLE HOUSES BLDG 6
-73.97850458280787,40.72277126785042,LOWER EAST SIDE 2 HOUSES
-73.97671122689484,40.715814303238105,BARUCH PROJECTS BUILDING 4
-73.94375279622606,40.79774290259962,JOHNSON HOUSES BUILDING 2
-73.99850603787029,40.70969283297232,SMITH PROJECTS BUILDING 3
-73.98011500215935,40.72369654956595,LOWER E SIDE II HOUSES BLDG 6
-73.93602654102986,40.83316067131036,RANGEL PROJECTS BUILDING 8
-73.93648668929696,40.80687649218174,JACKIE ROBINSON PROJECTS
-73.94543134427198,40.781527351205206,ISAACS PROJECTS BUILDING 3
-74.00922838649149,40.71110502538036,SAINT PAUL CHAPEL CEMETERY
-73.93526620304232,40.8262018229489,HARLEM RIVER HOUSES BLDG 6
-73.96910351578138,40.79961808344085,DOUGLASS REHAB HOUSES
-73.95138225695398,40.781616142075016,YORKVILLE POST OFFICE
-73.99873683381867,40.74163620505609,OLD CHELSEA POST OFFICE
-73.97959986104068,40.72386795738771,LOWER E SIDE HOUSES (GROUP V)
-73.97932260093927,40.723733173726885,LOWER EAST SIDE REHAB (GROUP 5) BUILDING 1
-73.97919865850828,40.72395763469281,LOWER E SIDE GROUP V BLDG 2
-73.98537325989886,40.71710189968255,SEWARD PARK EXT HOUSES BLDG 4
-73.93374470728781,40.80147159631759,WAGNER HOUSES BUILDING 22
-73.94026854270665,40.8009744029659,UPACA (SITE 6)
-73.98808874977968,40.76049737396661,PUERTO RICAN TRAVELING THEATRE
-73.90768130094212,40.874013196299416,MARBLE HILL HOUSES BUILDING 3
-73.93628284764903,40.81513182965869,LINCOLNTON POST OFFICE
-73.9916893434762,40.729147224421965,PUBLIC THEATER
-73.97623164410695,40.71952611595454,LILLIAN WALD PROJECTS BLDG 11
-73.9871971503359,40.711837039148236,LAGUARDIA HOUSES BUILDING 4
-73.94915217397248,40.79892946085494,KING TOWERS BUILDING 9
-73.94480691324699,40.781986315022145,ISAACS HOUSES BUILDING 2
-73.96883877359262,40.799856060641204,DOUGLASS REHAB BUILDING 4
-73.98357254660863,40.71225133674917,VLADECK PROJECTS BUILDING 2
-73.94530151344134,40.79494050122411,CLINTON PROJECTS COMMUNITY CTR
-73.98302025620863,40.711675815997204,VLADECK PROJECTS BUILDING 4
-73.98343355359822,40.711742786998435,VLADECK 1 HOUSES BLDG 1
-73.98268109104717,40.712066405567484,VLADECK PROJECTS BUILDING 6
-73.93933252765322,40.8032788467888,PARK AVE-E 122 STREET GARAGE
-73.98684540086751,40.77211360419269,AMSTERDAM HOUSES BUILDING 1
-73.98637667752563,40.772781752534264,AMSTERDAM HOUSES BUILDING 2
-73.95310859080196,40.804063861706915,131 SAINT NICHOLAS AVE HOUSES
-73.93152100188252,40.79814460613935,WAGNER SENIOR CENTER
-73.9766575491142,40.72022991436951,WALD HOUSES BUILDING 17
-73.97182409572326,40.7901346011253,WISE HOUSES BUILDING 2
-73.95150385996664,40.818387141004614,HARLEM STAGE GATEHOUSE
-73.95019765216394,40.78755817631068,LEXINGTON HOUSES BLDG 2
-73.94415600366536,40.796725163974436,JOHNSON HOUSES BUILDING 3
-73.9440632391516,40.79723799563024,JOHNSON HOUSES BUILDING 1
-73.94420394635108,40.83921657353692,FORT WASHINGTON PROJECT
-73.92330628688892,40.861411036897294,DYCKMAN PROJECTS BUILDING 3
-73.9908995900861,40.76803635901256,CLINTON SENIOR CENTER
-73.97207473589191,40.792542434355305,E M DEHOSTOS PROJECTS
-73.95877710211082,40.813877226989035,GRANT PROJECTS BUILDING 2
-73.94956655166037,40.81168152082482,ST NICHOLAS HOUSES BUILDING 3
-73.93814882261955,40.79578417197289,JEFFERSON PROJECTS BUILDING 1
-73.94774899466148,40.79221170548245,CLINTON PROJECTS BUILDING 6
-73.9684146513615,40.78842123024881,BROWNSTONES HOUSES BUILDING 30
-73.96841099241564,40.788899454236656,BROWNSTONES HOUSES BUILDING 20
-73.95793481596851,40.8135651022296,GRANT HOUSES BUILDING 4
-73.95832667684246,40.81460949998579,GENERAL GRANT HOUSES BLDG 1
-73.96635030592375,40.797825534463726,F DOUGLASS HOUSES II BLDG 14
-73.95727352782568,40.766884971367695,ROBBINS PLAZA MAIN BUILDING
-73.93643083043605,40.81064186665172,LINCOLN HOUSES BUILDING 5
-73.97862372277012,40.716783395624965,BARUCH PROJECTS BUILDING 12
-73.9475937085805,40.79568700668141,LEHMAN VILLAGE BUILDING 1
-73.94731617045066,40.811478780211665,ST NICHOLAS PROJECTS BLDG 4
-73.9822954358524,40.71779268752982,S GOMPERS HOUSES BUILDING 2
-73.97626378781987,40.71671610108451,BARUCH HOUSES BUILDING 3
-74.00508214304259,40.742939735646075,FULTON PROJECTS BUILDING 2
-73.94129217261136,40.78712561682006,E RIVER PROJECTS BUILDING 6
